Date,Close,High,Low,Open,Volume
2021-12-20,1418.116943359375,1451.5563591011019,1399.0023021033994,1445.7465424015068,136476
2021-12-21,1450.625,1467.5221707519986,1421.043961277485,1421.043961277485,90165
2021-12-22,1472.22314453125,1473.5092341871587,1447.6092205290265,1450.2257925634337,52303
2021-12-23,1493.466552734375,1499.8972179206107,1473.2875688741185,1473.2875688741185,80352
2021-12-24,1528.6800537109375,1539.4126995429133,1490.8056938512316,1493.6884060362777,103770
2021-12-27,1583.1854248046875,1589.4386273013222,1511.7384745398642,1528.4581821970912,175116
2021-12-28,1602.1226806640625,1616.8910581020582,1577.0652601913928,1583.2741785386029,125653
2021-12-29,1584.7376708984375,1613.4317208036466,1579.7261653388096,1600.570390428906,119537
2021-12-30,1597.0667724609375,1630.06269278675,1584.3827968931205,1584.7376138560194,118191
2021-12-31,1588.1968994140625,1604.7391441260181,1581.6774489716206,1596.5788953044364,166171
2022-01-03,1583.36279296875,1612.3229826241104,1581.4114620183636,1589.039539744791,145574
2022-01-04,1585.4029541015625,1599.2843430457915,1567.3083706126756,1585.9351254416886,204635
2022-01-05,1539.8560791015625,1582.3871247096517,1537.1507214808446,1582.3871247096517,251064
2022-01-06,1500.473876953125,1536.26383553121,1499.0990016887163,1536.26383553121,126401
2022-01-07,1510.762939453125,1529.6114422937997,1502.8687213142766,1502.8687213142766,86924
2022-01-10,1522.8701171875,1530.0547002117692,1497.3692055173037,1522.9587943557144,86731
2022-01-11,1541.8961181640625,1546.9076238067273,1513.2020677834155,1516.7500210490273,120535
2022-01-12,1533.4697265625,1555.8661815137634,1526.5068899455114,1552.2295510776553,70272
2022-01-13,1524.73291015625,1551.2981668225273,1510.1862801670197,1538.8803304396374,64937
2022-01-14,1542.6943359375,1548.6815067108666,1505.0417274949673,1515.8629409901896,108511
2022-01-17,1527.0833740234375,1552.8060338083444,1525.6198217255162,1542.4725988259725,245471
2022-01-18,1472.977294921875,1548.9478723564143,1464.196088185536,1544.956424592165,144037
2022-01-19,1480.4722900390625,1487.3908427440535,1444.1944434794614,1478.6096360877032,95165
2022-01-20,1479.629638671875,1483.93151051719,1459.0958367010026,1483.93151051719,112452
2022-01-21,1413.9923095703125,1463.5305805979917,1410.045146978893,1460.4261217906626,198721
2022-01-24,1341.2593994140625,1408.5374413129716,1332.2564463804051,1408.5374413129716,221301
2022-01-25,1330.9259033203125,1355.273688098404,1298.550831363504,1337.5783153662321,147396
2022-01-27,1282.274658203125,1328.6197969017312,1268.4376623710648,1328.6197969017312,197491
2022-01-28,1251.1414794921875,1315.004641666601,1247.460456128534,1284.0930105775003,269962
2022-01-31,1312.1661376953125,1319.7942155234844,1271.364675343527,1274.6022043372982,138026
2022-02-01,1336.7357177734375,1343.7872312213576,1308.307700364028,1334.9173485070253,137954
2022-02-02,1315.181884765625,1321.435195509488,1280.7666958620528,1315.4036318377487,341168
2022-02-03,1290.6123046875,1315.4479758455843,1286.044293515937,1315.4035831228286,89921
2022-02-04,1284.5809326171875,1299.2606337450954,1273.1387607597037,1295.0030461737226,106691
2022-02-07,1278.77099609375,1299.659613987868,1272.2516537065535,1286.1330423357165,96352
2022-02-08,1270.8323974609375,1290.8340255294122,1260.1441458875524,1289.9470372917847,52833
2022-02-09,1289.7696533203125,1304.2276057851584,1279.037116645611,1294.6480889247166,53042
2022-02-10,1301.611083984375,1305.3365002285282,1287.7740866024017,1301.211982514443,37678
2022-02-11,1263.381591796875,1300.3246711274803,1260.765019977359,1300.3246711274803,66001
2022-02-15,1276.775146484375,1279.7466436332084,1240.0982053424618,1245.3314574811648,62159
2022-02-16,1280.544921875,1298.3734727189685,1267.6393075136182,1293.228897443854,54030
2022-02-17,1283.6492919921875,1295.4462784748498,1277.9726540779025,1287.019890494356,33390
2022-02-18,1275.2230224609375,1281.4319404969647,1257.7493964409502,1277.263138839893,3627866
2022-02-21,1258.059814453125,1276.9083155405135,1250.6978766404252,1268.3488569211354,45523
2022-02-22,1253.2257080078125,1259.9224042658443,1219.9192562311764,1222.846360737953,101790
2022-02-23,1254.2015380859375,1264.8897911087415,1250.653584654294,1253.3145497280266,49457
2022-02-24,1182.08935546875,1226.0840651692397,1179.6945301836192,1216.1941232048162,657219
2022-02-25,1232.4700927734375,1241.8721459535718,1197.4340591897378,1197.4340591897378,76463
2022-02-28,1251.5404052734375,1259.789439206403,1210.6502691090718,1222.9350345646717,105829
2022-03-02,1236.01806640625,1259.878070828604,1226.5273359016915,1235.5745723027674,83789
2022-03-03,1265.998291015625,1280.0570322178771,1245.9966639560837,1245.9966639560837,154528
2022-03-04,1289.326171875,1295.0473113778476,1240.896632325573,1257.749410034069,132344
2022-03-07,1263.2930908203125,1298.5508758721696,1251.7178501536894,1261.297367138132,248251
2022-03-08,1297.30908203125,1300.7683580991852,1255.9754483930762,1255.9754483930762,139153
2022-03-09,1334.2965087890625,1340.061932591239,1296.5551142817635,1307.3320435054345,153960
2022-03-10,1317.1776123046875,1355.1850389239464,1308.0415895962353,1349.109190784801,160811
2022-03-11,1318.9072265625,1323.1648137679588,1305.8241489670065,1308.3077595493476,46287
2022-03-14,1333.143310546875,1338.1104229830814,1317.9314407376114,1318.7741445216113,148075
2022-03-15,1294.1602783203125,1345.561205243606,1284.0041976664659,1345.561205243606,92354
2022-03-16,1321.1690673828125,1325.3822617903777,1302.1874961863732,1306.5337604933754,65700
2022-03-17,1323.2978515625,1337.6670185511384,1319.8385755763647,1331.369423346857,38912
2022-03-21,1314.2061767578125,1348.2221548653833,1310.0816596948493,1329.5954014100062,72893
2022-03-22,1364.587158203125,1368.6229984300542,1307.775620414076,1314.073215926199,165785
2022-03-23,1367.60302734375,1384.8106237631953,1356.249640917739,1374.787611647115,126833
2022-03-24,1391.551513671875,1394.2568711818976,1359.7530061230068,1361.3496283051406,80580
2022-03-25,1358.8660888671875,1396.8292317878133,1350.351022759039,1396.8292317878133,70874
2022-03-28,1351.9031982421875,1364.4541039628564,1345.56121043387,1358.8660345317658,96682
2022-03-29,1349.81884765625,1363.7889134786012,1347.5125914402277,1354.4311435384154,54397
2022-03-30,1327.0675048828125,1363.300953595006,1316.7784627370822,1363.300953595006,103566
2022-03-31,1329.861572265625,1339.0861637628896,1319.7498842129223,1327.0675375270584,58720
2022-04-01,1319.2620849609375,1334.7400964485432,1309.3721433215687,1334.7400964485432,92641
2022-04-04,1329.2850341796875,1334.1634698176856,1316.8228052853715,1319.2620231043707,118388
2022-04-05,1320.6368408203125,1350.5283018463397,1313.2305105107412,1340.2392596942757,109720
2022-04-06,1294.5594482421875,1319.8386152684996,1289.8140824027628,1319.8386152684996,70717
2022-04-07,1302.94140625,1307.4207404277909,1286.9313325686114,1289.6809746146594,130266
2022-04-08,1285.911376953125,1314.8715686081277,1277.2632404293845,1311.5896467059456,159995
2022-04-11,1284.9798583984375,1297.264732509696,1273.7151507235997,1285.911239388258,121924
2022-04-12,1255.93115234375,1280.3233327741873,1248.0370423880402,1280.3233327741873,104345
2022-04-13,1251.00830078125,1267.1514442835964,1245.3315540933584,1255.2657795909658,128685
2022-04-18,1192.3341064453125,1235.5747891227973,1170.824638651897,1235.5747891227973,151938
2022-04-19,1154.5040283203125,1209.7634464869761,1141.5540199125794,1209.7634464869761,112110
2022-04-20,1161.6884765625,1171.6670944509976,1146.4767145790927,1160.8014883057447,140639
2022-04-21,1165.1478271484375,1170.8245740107504,1151.2664383849128,1170.8245740107504,78494
2022-04-22,1159.3380126953125,1174.2837427591917,1146.5653604912663,1164.7042265374243,132222
2022-04-25,1127.31787109375,1151.3109507817321,1119.9115395599672,1148.649985564209,124536
2022-04-26,1131.0875244140625,1142.4410188429779,1122.4837805479724,1133.5711351563089,129242
2022-04-27,1118.9356689453125,1130.1560918782682,1106.0743394172055,1126.4750690135133,93160
2022-04-28,1125.94287109375,1138.8928774849323,1108.9570249809476,1126.4750423721682,102364
2022-04-29,1114.5452880859375,1143.3280176007402,1107.1388485203106,1143.3280176007402,65748
2022-05-04,1076.8924560546875,1102.969933310255,1064.4303356050868,1100.841139769506,812703
2022-05-05,1120.7540283203125,1122.4836120696334,1084.5648650005091,1086.560588530463,134650
2022-05-06,1145.5452880859375,1150.4237233042672,1090.0198470741177,1093.079913128371,481632
2022-05-09,1118.8912353515625,1133.5709335522138,1073.521874983089,1133.5709335522138,205180
2022-05-10,1102.03857421875,1127.1847792393933,1097.20453127533,1114.057309039462,197377
2022-05-11,1085.8509521484375,1122.4392167805722,1071.5261787972554,1099.9540867161738,99849
2022-05-12,1076.4046630859375,1093.3904019109311,1062.1684579800717,1073.255811403663,84551
2022-05-13,1066.426025390625,1095.297428209683,1060.0840376939875,1091.4834436670772,81011
2022-05-16,1053.38720703125,1082.9682430359858,1025.713217388199,1061.7249181015702,112294
2022-05-17,1062.744873046875,1072.8565596068106,1049.4843352460434,1061.7248150199002,206427
2022-05-18,1039.9493408203125,1091.572122452408,1037.332768766574,1073.255793251436,127526
2022-05-19,982.8717041015625,1023.9393053057063,975.7757977699567,1023.9393053057063,193855
2022-05-20,1003.7158203125,1018.0407013239495,988.2822040567422,1018.0407013239495,52273
2022-05-23,1013.650390625,1018.1740098269457,989.9234508361684,1004.1595497444964,84241
2022-05-24,973.9576416015625,1021.322734844788,967.970469989643,1015.6017030589337,60566
2022-05-25,939.54248046875,970.3653279516757,926.9915727163954,970.3653279516757,98301
2022-05-26,957.2821044921875,966.4181271176772,936.704019635177,944.6425214585867,78663
2022-05-27,996.5758056640625,998.7488838153167,968.5912798635221,971.2078521905379,139869
2022-05-30,1032.3656005859375,1037.7762070188278,1008.8160202705391,1019.1494545851566,117916
2022-05-31,1047.39990234375,1056.9794173725518,1019.5041692132205,1030.2367038358207,94491
2022-06-01,1017.4199829101562,1061.4145813712653,1014.004991301354,1054.6290991540163,113216
2022-06-02,1016.6217041015625,1023.62893361881,1004.0707974780976,1011.1667041740559,72895
2022-06-03,1018.173828125,1048.3757129033145,1014.5814824226553,1028.1080531593639,152243
2022-06-06,1015.77880859375,1018.8832671875878,985.8873505859098,1017.1980762851571,127958
2022-06-07,1002.7401733398438,1010.7230672452472,994.3137853285846,1006.7316202925455,133934
2022-06-08,997.019287109375,1010.1466495793369,993.0721240305282,1004.3369409160073,74090
2022-06-09,1010.1025390625,1012.7635045413,986.1094570186674,993.4271120853678,32523
2022-06-10,984.77880859375,995.0678517256898,976.3080266014302,994.9347818191458,218894
2022-06-13,933.4220581054688,963.2692342090126,931.3820501066338,963.2692342090126,141378
2022-06-14,913.9970092773438,936.881349697078,905.1715193996384,919.3189388377532,165352
2022-06-15,904.7723999023438,920.5607807330932,902.9540847242534,917.4120372493617,141698
2022-06-16,865.2571411132812,916.7024657514877,861.398763420405,910.3161928994817,262097
2022-06-17,855.9879760742188,863.8378543512991,837.405561925042,862.1525550680936,302066
2022-06-20,868.5389404296875,876.9209905594083,841.042303565239,855.9880345285083,157443
2022-06-21,887.0769653320312,890.7136497959611,869.6476779522038,882.5090081304978,94558
2022-06-22,869.5145874023438,884.327302290266,858.4272340636994,884.327302290266,274471
2022-06-23,879.138427734375,885.7908396252042,861.6204097551913,867.696257627162,133883
2022-06-24,870.0911865234375,886.988302865532,864.1483540667446,886.988302865532,127917
2022-06-27,893.3302612304688,908.6308089469728,884.3273086002633,885.2142968736838,116299
2022-06-28,905.7924194335938,911.823928757414,873.062531075155,889.649222318761,66807
2022-06-29,905.6150512695312,911.1143354011533,890.4031803204471,890.5362502199896,112035
2022-06-30,886.7222290039062,909.8282637735869,884.327349726801,902.0671160202172,99883
2022-07-01,896.390380859375,899.2730929197071,877.6749488303608,886.7222405856667,45924
2022-07-04,887.2987060546875,899.6722034134451,882.6420175751795,896.7451529109624,29755
2022-07-05,889.8267211914062,906.1472743057091,886.3231063906886,890.536301042033,108078
2022-07-06,896.3016967773438,899.9827199579391,888.8066346507219,891.9554323571808,74240
2022-07-07,905.5263671875,910.8482969290958,901.1801029102094,905.615044361539,222208
2022-07-08,910.2716674804688,917.4562504604078,900.2930499319617,912.7108851034371,123538
2022-07-11,893.6406860351562,902.8653857395386,876.52182317483,902.8653857395386,54021
2022-07-12,884.9482421875,901.8010199722451,882.3316158618483,891.24583749418,93086
2022-07-13,878.1627807617188,893.6407378679178,875.8122941818192,893.6407378679178,70424
2022-07-14,865.4788818359375,885.2143726080099,859.0925548934352,882.5534075600899,131161
2022-07-15,864.1483764648438,876.3001273565601,855.9437344506792,867.4745826868024,87509
2022-07-18,894.705078125,906.4576726939422,869.248503967043,869.248503967043,1170244
2022-07-19,893.7294311523438,896.5234660827823,882.5533997055338,888.7623180954221,193068
2022-07-20,928.055908203125,932.2247099328106,903.1315043133053,903.8410841308602,157366
2022-07-21,915.77099609375,918.4763536273488,896.6120711158536,904.728035441715,202887
2022-07-22,939.4315185546875,953.9567137070951,926.3223439779692,950.4852441432889,76955
2022-07-25,928.65185546875,945.2324440978493,921.0695435737464,945.2324440978493,188556
2022-07-26,913.0761108398438,946.7854963144686,908.4171154687722,935.4576663331666,257113
2022-07-27,920.247314453125,922.6225333701152,906.22460719921,913.0761037254138,97271
2022-07-28,948.2471923828125,952.8148570860053,927.5099834787924,931.8035994513186,88652
2022-07-29,958.2046508789062,975.4704444471696,953.6825962574424,961.1736327102262,176546
2022-08-01,958.8441162109375,968.3448807401164,948.2471568002272,968.3448807401164,881089
2022-08-02,943.2227172851562,957.747912667948,940.9388850399138,954.6418785113689,72903
2022-08-03,961.8131103515625,964.6907613461277,935.9601956829699,940.938905479651,83396
2022-08-04,964.3253784179688,979.9924911173492,946.5114855475065,965.6500681303098,173828
2022-08-05,966.9288330078125,975.242071434696,959.9403956823854,971.0854522212542,54704
2022-08-08,965.4672241210938,972.866818316162,958.5701176276755,968.2535440752491,153843
2022-08-10,963.594482421875,967.4312757365476,952.8604715721069,966.4720216502599,65933
2022-08-11,984.011962890625,998.9482031588121,973.8717702370548,973.8717702370548,287428
2022-08-12,974.0086669921875,982.4588457412816,970.1718736797754,981.0885464846717,48336
2022-08-16,984.6513671875,986.112997455018,965.1017417531276,982.961353705831,125205
2022-08-17,1008.7686157226562,1011.0067265238702,979.7639487095756,980.2207151192304,231008
2022-08-18,1009.6821899414062,1013.1079381542814,993.9694694111154,1007.5810197647463,52174
2022-08-19,1008.1748046875,1036.585653279166,1004.5206733827137,1009.7278774011767,285540
2022-08-22,985.2909545898438,1003.1048461522961,982.9614010871167,996.6643945966955,53548
2022-08-23,974.2371215820312,977.4802079997179,956.1948467147467,971.7249060941815,189335
2022-08-24,978.3480224609375,981.9108231024354,963.9142694348329,981.9108231024354,297268
2022-08-25,978.0283813476562,995.3398981439581,973.4151067301555,982.047948743238,113040
2022-08-26,991.7769165039062,1002.6479792352591,982.0934910304792,982.0934910304792,122198
2022-08-29,946.14599609375,958.7527949353017,929.3826893953106,940.0253701652457,336627
2022-08-30,983.6007080078125,986.9808462317767,953.8195614288926,956.4688288165313,183504
2022-09-01,962.4069213867188,972.9125498593787,953.1802612920409,964.690753663384,190917
2022-09-02,965.101806640625,974.1915260841156,956.514686423396,963.0007478383185,90681
2022-09-05,973.140869140625,978.2566308011418,963.9142096522436,967.796724267449,155232
2022-09-06,971.8163452148438,978.3480162483246,959.7576440059819,972.9125400905372,156166
2022-09-07,964.9191284179688,969.258409705529,953.7740716118079,955.8751303787416,180626
2022-09-08,996.0706176757812,998.0347357975636,976.5667117323528,977.480244671298,406970
2022-09-09,1029.1405029296875,1034.0734912328694,992.0053693303325,1001.2320290467843,295088
2022-09-12,1050.2431640625,1064.9510220554764,1040.5140159735688,1041.3818276582276,245272
2022-09-13,1048.1419677734375,1063.3523131119807,1044.3507838729524,1058.738927284906,79479
2022-09-14,1020.8272705078125,1024.1616878174978,1001.2320348694308,1006.7132321406139,230932
2022-09-15,988.8536987304688,1036.859899937186,984.788521702455,1019.3201118747461,217144
2022-09-16,944.8671264648438,981.9565400348148,939.1118245681039,966.5178116663948,134976
2022-09-19,949.617431640625,960.5341049836427,934.4984735822867,945.5065336681548,682939
2022-09-20,964.3253784179688,973.0039416112708,959.3009470955307,959.7121038401558,80770
2022-09-21,968.3905639648438,974.8766250422461,954.6418496579313,954.6418496579313,145412
2022-09-22,958.1133422851562,978.5763898654949,952.4037617068819,961.0366029351344,387703
2022-09-23,945.5978393554688,958.8440658012696,933.81329893757,954.5961157069817,152171
2022-09-26,944.3189086914062,961.0366052713309,925.4544878695037,936.6453215877482,288479
2022-09-27,934.08740234375,954.6418928598717,931.0727548862437,947.6077340448982,102361
2022-09-28,940.5734252929688,946.7397721959147,921.754670381101,930.7072813997796,123927
2022-09-29,923.125,953.3629168359906,915.3599703117269,949.3433497531292,232723
2022-09-30,921.02392578125,930.5246349493179,899.829950317674,920.1103928367651,164836
2022-10-03,919.1054077148438,930.4789032155609,913.4872139607796,922.6682082477602,169812
2022-10-04,939.3859252929688,946.3743627629212,929.2913421459873,931.8035576199626,40146
2022-10-06,942.172119140625,954.6418653305273,939.0660850269312,942.7659378192384,189005
2022-10-07,935.3206787109375,946.4201262396751,933.6306650742741,942.1721757638309,106875
2022-10-10,940.8931274414062,943.6794472790627,917.2783252409079,921.7546585717079,192905
2022-10-11,918.146240234375,946.2374329803242,914.4464430996325,945.5065620460736,869438
2022-10-12,928.195068359375,930.5702872937261,912.299629756973,918.1462067141608,123300
2022-10-13,925.22607421875,932.5343371363667,916.8215607119665,927.2815231643297,118305
2022-10-14,931.4381103515625,959.2095324512967,928.651846194538,944.593006242515,131355
2022-10-17,934.4984741210938,938.6550375885746,920.4300454152574,930.8443425879021,849059
2022-10-18,931.4381103515625,944.5472849920145,926.322348481538,943.6337521039657,38434
2022-10-19,931.0728149414062,940.6648553766688,928.6062647688518,932.3060621488696,46632
2022-10-20,950.9877319335938,952.9518499366015,920.5670980578476,924.4039473209198,87415
2022-10-21,951.2161254882812,954.2764383788799,941.9894655657058,947.6990461508695,20681
2022-10-24,957.42822265625,960.6255878804049,954.6419026405297,959.0269052683275,36683
2022-10-25,988.9450073242188,991.6398845600879,959.5749046078992,960.1230020015223,97565
2022-10-27,982.1849365234375,1003.4701865480512,974.8766731985404,995.750878017228,108238
2022-10-28,957.3367919921875,986.6155670844513,955.098680913698,984.2404037630389,52578
2022-10-31,971.5421752929688,984.7884014723276,959.2094819535658,959.2094819535658,143095
2022-11-01,978.987548828125,986.5241952087827,956.9714283707073,973.8260656704434,222715
2022-11-02,988.1685791015625,1003.4702565048198,974.0545391774964,980.1751655326968,189286
2022-11-03,961.9044189453125,980.8602265512689,959.2552627571589,980.8602265512689,162889
2022-11-04,962.589599609375,966.9288810082775,949.2064314544335,961.9501711672156,65646
2022-11-07,962.4526977539062,974.5570095133941,954.1851798328336,962.7724119878984,276720
2022-11-09,940.11669921875,958.8898452020459,936.4625675638212,954.6418948501415,349424
2022-11-10,933.128173828125,944.1362339089204,918.6486441883012,931.7578745045997,281433
2022-11-11,967.0658569335938,973.3692559291914,954.6418324223416,954.8244943870437,364384
2022-11-14,973.6890258789062,981.1343413683168,964.2339826017303,967.5684000127819,62747
2022-11-15,974.4655151367188,977.9827060691854,959.3008910614701,970.2176762971652,204656
2022-11-16,974.968017578125,982.0021765188524,967.6140329003417,970.35463168482,44536
2022-11-17,967.2029418945312,969.1670599001287,957.0170279247773,966.5177922308516,158472
2022-11-18,969.4411010742188,973.8261037459667,955.4183928964991,967.4313732335636,252174
2022-11-21,952.1754150390625,967.6140323032292,948.2471788443012,967.6140323032292,146650
2022-11-22,960.21435546875,961.6759857243879,946.5113627310686,950.0741631459139,23844
2022-11-23,953.8654174804688,967.2943067527469,951.7642471655074,966.5178260764347,161835
2022-11-24,993.8363647460938,994.9983115520281,972.0381745839435,973.3395777008636,248464
2022-11-25,1003.8292236328125,1006.6643060850914,986.2605631963951,993.8364799434994,46254
2022-11-28,1001.4586791992188,1014.1471608723255,995.7418782837128,999.2742419227772,198168
2022-11-29,999.5067138671875,1008.9417452996648,996.7645645978366,1001.3193056253854,113357
2022-11-30,1001.412353515625,1004.7587378660519,988.1196356995083,999.7391046047236,102144
2022-12-01,1024.1864013671875,1029.7637458361219,1010.428906288604,1010.428906288604,224720
2022-12-02,1036.038330078125,1037.386143029534,1022.5597466785476,1023.4427808920403,158201
2022-12-05,1022.234130859375,1041.1507129401255,1019.2595928488129,1036.5029263790275,106857
2022-12-06,1012.0091552734375,1017.6795465226904,1004.4797625866494,1009.0811400690086,89063
2022-12-07,1003.4107666015625,1010.8937496310581,999.0418918767629,1010.8937496310581,125865
2022-12-08,998.2517700195312,1004.6657391301792,995.0912519896528,1003.9220477803129,43921
2022-12-09,962.5567626953125,999.088416750134,957.9089753331913,996.0208317025856,144285
2022-12-12,959.3032836914062,970.5974293477443,950.3795549094807,962.9749902123368,140468
2022-12-13,972.1312255859375,973.8043609113737,957.8160181765751,971.3410109771659,53587
2022-12-14,990.0252075195312,992.5349672460054,973.4325162597944,973.4325162597944,157512
2022-12-15,950.658447265625,989.4674153657626,948.473953143634,989.4674153657626,119293
2022-12-16,948.938720703125,960.8835115002125,939.7826023164721,943.5008321970516,103069
2022-12-19,954.05126953125,955.5850620235186,937.8770038847139,948.1486023968765,68141
2022-12-20,946.5218505859375,952.7963632217884,933.2756572435859,952.7963632217884,73245
2022-12-21,953.6329956054688,958.373715831409,948.5204297111208,955.6315667857144,93527
2022-12-22,943.8261108398438,961.9060708783815,940.7585826777839,957.9554518135072,106969
2022-12-23,925.69970703125,943.5007537996738,923.0504911557399,936.6685296560863,156902
2022-12-26,930.8588256835938,935.6924788925556,923.0969871634935,925.7462598593064,73861
2022-12-27,938.9459838867188,941.1769445235675,923.3294296358353,938.0629496729985,100192
2022-12-28,944.5232543945312,947.3584498619277,931.7883633633179,936.993862125297,52333
2022-12-29,942.199462890625,943.7797219937751,936.38972849352,940.2474148274728,21494
2022-12-30,944.8951416015625,955.2132065332381,943.314882600001,949.2176064094093,130312
2023-01-02,938.38818359375,948.5203818216248,934.6234875178502,946.2894213951832,233144
2023-01-03,951.913330078125,952.517451629579,937.0868210101985,938.3882241044184,99537
2023-01-04,948.195068359375,956.7004850108859,941.0839878870315,951.8668316449862,157550
2023-01-05,939.5966796875,956.3751806802671,934.2052577065792,956.3751806802671,96578
2023-01-06,917.0084228515625,939.0389457258985,915.614086678955,938.8530228890808,81645
2023-01-09,943.8261108398438,948.6133542833173,923.2364478725563,923.2364478725563,131989
2023-01-10,932.020751953125,943.5472296982915,928.7207777869717,943.5007631753207,112509
2023-01-11,935.460205078125,944.8952367771108,932.9969116454026,935.18134916404,95656
2023-01-12,931.4630737304688,942.571297109618,927.1406654330646,935.6460824454523,41108
2023-01-13,932.4390258789062,938.5276723721819,916.8224725604766,938.5276723721819,110077
2023-01-16,961.7201538085938,963.1610133026711,933.1827843328108,940.6657107595456,68411
2023-01-17,972.0382080078125,974.8268804379446,957.4442010120035,962.0919883955569,127251
2023-01-18,974.4086303710938,977.0578465001512,970.4580110731428,975.8029665939,29645
2023-01-19,978.6845703125,979.7535841089806,967.1116250728165,971.387566787367,17844
2023-01-20,973.9902954101562,983.099889906277,968.5988170667291,979.5211165873951,23448
2023-01-23,990.0717163085938,994.0223358661585,973.2467474753587,976.0819433699277,128240
2023-01-24,995.463134765625,1001.5981914808854,991.0941464972234,995.463134765625,55449
2023-01-25,976.8255004882812,995.7419733897283,974.9663854420186,995.7419733897283,37623
2023-01-27,957.5836181640625,982.5422126987012,950.0077023444396,977.4296467858886,28388
2023-01-30,963.1610107421875,973.9903781363203,946.5219090670148,957.4442095153697,74704
2023-01-31,943.7796630859375,954.5625634953412,926.2110614070829,952.0992135704486,184902
2023-02-01,952.0991821289062,961.2088901826833,932.9503220778967,948.1020965923186,85918
2023-02-02,944.6162719726562,970.6438232841239,940.154407654567,949.1246028151216,75797
2023-02-03,940.7586059570312,953.5864874203263,932.3925889067497,950.0077139319795,54316
2023-02-06,934.5770874023438,942.4318025039327,926.3969364146009,942.4318025039327,70849
2023-02-07,931.6489868164062,936.993942340671,926.8152765603687,932.7180006155337,105979
2023-02-08,940.2937622070312,949.1710238937959,934.2051726775129,936.9938448347591,36029
2023-02-09,944.2444458007812,946.2894835367008,931.9742761209485,943.2684218259991,76696
2023-02-10,946.1500244140625,949.078153065394,933.5545323586175,938.8530211518588,20899
2023-02-13,932.1602172851562,945.685267093384,930.2546358234617,944.4303872062325,88210
2023-02-14,940.9444580078125,953.0287039491329,933.3220761438437,933.3220761438437,129643
2023-02-15,995.41650390625,999.0418004052025,937.3656905506166,939.8289835816195,368845
2023-02-16,1050.95751953125,1060.5320056458875,996.5320046516508,996.5320046516508,792004
2023-02-17,1049.3773193359375,1058.579959832275,1015.1231535447404,1015.1231535447404,324056
2023-02-20,1063.506591796875,1076.1950729194352,1041.150804553661,1049.3773647964103,127198
2023-02-21,1054.303955078125,1069.9670880063902,1051.8871285383882,1064.6221329696389,73119
2023-02-22,1046.542236328125,1054.3040183705718,1039.7565350004,1047.5647268327007,61764
2023-02-23,1049.0521240234375,1068.4797842927894,1044.2183571156615,1044.2183571156615,125002
2023-02-24,1039.756591796875,1060.6251123793293,1037.8044302607946,1053.560498041104,38325
2023-02-27,1035.527099609375,1039.2453297695522,1020.1428769330897,1035.945355113843,51241
2023-02-28,1024.046875,1055.3729122354337,1019.6314775975109,1036.5029661560302,87332
2023-03-01,1047.6112060546875,1049.4703208835333,1018.8414494668422,1018.8414494668422,88816
2023-03-02,1031.576416015625,1044.776086876161,1027.1610179745578,1040.1748227271767,76717
2023-03-03,1008.988037109375,1041.7549355460158,1005.8740425054136,1036.5030269992187,89949
2023-03-06,1013.7289428710938,1018.7949856869193,1008.1980078495512,1013.2176408747646,103210
2023-03-08,1002.2024536132812,1011.5444385200547,992.9532882919972,992.9998115561177,111750
2023-03-09,986.028076171875,1008.569844587777,983.4717931556387,1008.569844587777,67918
2023-03-10,986.3534545898438,987.8872471809419,967.6693712682762,975.756476244792,104592
2023-03-13,1053.746337890625,1082.4696867511605,1036.4565914362763,1036.4565914362763,433396
2023-03-14,1036.92138671875,1057.9758866960187,1021.5836880357743,1053.0957098423446,259875
2023-03-15,1035.99169921875,1051.5152620643498,1032.7382483912347,1045.054883666828,159517
2023-03-16,1039.012939453125,1043.6142038836679,1023.7217633216553,1026.2780465544856,169658
2023-03-17,1047.053466796875,1052.7237441816385,1035.6198655112585,1042.963391586577,67970
2023-03-20,1030.8326416015625,1047.7506544999446,1018.9343748690385,1041.290162435359,72984
2023-03-21,1018.6090698242188,1030.8791824230343,1010.243053014654,1030.786249374979,54848
2023-03-22,1021.5836791992188,1028.369494249419,1016.5640460702983,1018.6091406264965,49370
2023-03-23,1022.28076171875,1033.295994333745,1005.0374263735027,1005.0374263735027,82229
2023-03-24,1023.9539794921875,1039.570475426385,1019.5849917141355,1023.6285436314117,144106
2023-03-27,1024.55810546875,1035.108672577022,1017.2146928963805,1022.4201915637494,42745
2023-03-28,994.85888671875,1025.9525388408224,991.1871800843702,1025.255370735203,45052
2023-03-29,1005.083984375,1010.4289396676301,990.1645420391987,999.2742503612717,48146
2023-03-31,1024.23291015625,1027.7652740498886,1009.5459697179166,1009.5459697179166,66098
2023-04-03,1025.3948974609375,1030.2286647413057,1008.5699287176199,1024.8837088978712,59144
2023-04-05,1025.673583984375,1036.456426353513,1022.5130663577258,1025.3017383568833,48542
2023-04-06,1015.5880737304688,1026.2314615253117,1006.9431437475489,1022.5132315922491,56116
2023-04-10,1029.4383544921875,1033.3889736618955,1013.821857386516,1016.05281796486,42214
2023-04-11,1020.886474609375,1038.083287521074,1015.5880425062098,1029.4383578039426,50766
2023-04-12,1031.9483642578125,1034.5975806514573,1014.0078576773694,1021.7232309360102,49672
